,coin,price,24h_volume,mkt_cap,circulating_supply,mkt_cap_ratio,volatility_score
247,77,0.201515,15582614.0,210898806.0,1046566290.3505943,0.07388668667948742,0.02098412098071619
248,15,0.997171,3032734.0,208898318.0,209490967.9483258,0.01451775212474425,0.0005773502691896258
249,83,0.037068909834,35862409.0,208463091.0,5623663925.740687,0.17203241508109463,0.018193405398660194
250,300,0.072194784903,28204447.0,208178410.0,2883565762.8138356,0.13548209442083836,0.009073771725877467
251,456,8.73,38526780.0,207895650.0,23813934.70790378,0.18531787461642416,0.04485903847981288
252,143,4.91,2224285.0,205388247.0,41830600.20366599,0.010829660569623539,0.02551470164434615
253,33,0.10323,7991761.0,205235595.0,1988139058.4132519,0.038939449075585546,0.013892443989449837
254,303,0.434115,97440846.0,205164994.0,472605171.4407473,0.4749389459685311,0.10525682875709294
255,108,0.002952176693,13535131.0,203670465.0,68989930542.75156,0.06645603229707361,0.06334298172120834
256,296,0.469383,22022827.0,202627972.0,431690052.6861859,0.10868601596624576,0.023000000000000048
257,472,0.016347118202,4569339.0,202482367.0,12386425821.232952,0.022566602058736306,0.02173323108360405
258,135,17.790167875,4629323.0,200498616.0,11270192.468602547,0.02308905214587616,0.015373136743466943
259,310,0.815228,15377424.0,198958494.0,244052576.7024685,0.0772896079520988,0.018083141320025076
260,237,13.05,1147300.0,198688328.0,15225159.233716475,0.005774370399855597,0.009539392014169456
261,112,2.19,3559341.0,196210425.0,89593801.36986302,0.018140427553734722,0.02715388247255507
262,74,1.21,4382013.0,192933914.0,159449515.70247933,0.022712507662079565,0.06478425734698212
263,261,0.223833,7274677.0,192821569.0,861452819.7361425,0.03772750651147331,0.016802777548171423
264,437,7.530048e-06,5098371.0,191533622.0,25435909837493.73,0.026618673769976533,0.023430749027719962
265,29,0.192938,6272018.0,191059042.0,990261337.8390986,0.03282764288119899,0.016441816606851345
266,333,0.740085,4296268.0,190637766.0,257589014.77532986,0.022536290107386173,0.014422205101855943
267,260,4.05,46857218.0,189430950.0,46773074.074074075,0.24735777337335846,0.02494660965609021
268,234,3.07,97440846.0,189342359.0,61675035.504885994,0.5146278229268285,0.013228756555322954
269,210,17.790167875,3253.9,187618251.0,10546176.53516662,1.7343195465562677e-05,0.018009256878986798
270,98,0.609647,54700.31,184318822.0,302336962.20927846,0.00029677007158823964,0.027682726262659416
271,251,1.86,380193.0,184031159.0,98941483.33333333,0.0020659164571147433,0.007234178138070178
272,358,0.013806375745,58160962.0,182389151.0,13210501754.311049,0.3188838901936662,0.05940538696111659
273,344,4.43,5082786.0,182383890.0,41170178.329571106,0.027868612737671074,0.002516611478423584
274,100,0.116231,4957635.0,180397101.0,1552056688.8351645,0.02748178863472978,0.04978955713801838
275,464,17.790167875,1483133.0,179963381.0,10115889.9828538,0.008241304379583755,0.05723635208501674
276,471,0.73676,4120965.0,179572544.0,243732754.22118467,0.022948747666012907,0.0011547005383792516
277,269,0.81278,6771412.0,179537968.0,220893683.40756416,0.03771576606013498,0.009539392014169399
278,94,0.268256,15009057.0,179389403.0,668724662.2629131,0.08366746724721527,0.016653327995729005
279,442,1.18,2875621.0,177414204.0,150351020.33898306,0.016208516202006012,0.0660101002372616
280,28,4.62,31404911.0,176410722.0,38184138.96103896,0.1780215547216002,0.013576941236277534
281,475,1.34,3113291.0,173731724.0,129650540.29850745,0.017920106520096468,0.05828664798505164
282,400,0.606166,15865086.0,173202752.0,285734851.5093225,0.09159834827566712,0.007
283,131,0.06259333954,232874.0,172881299.0,2761975958.952006,0.0013470167181008977,0.04940985056983404
284,48,8.42,1644847.0,170044358.0,20195291.9239905,0.00967304660587445,0.06819335255971314
285,171,17.790167875,3864455.0,168867621.0,9492188.167448644,0.0228845232562375,0.055075705472860996
286,357,0.218404,18881863.0,168625356.0,772079980.2201425,0.11197522986993723,0.06621429855653031
287,276,9.19,1481745.0,168453270.0,18330062.023939066,0.008796178311053266,0.11079861611650794
288,146,3.26,945449.0,168320273.0,51631985.58282209,0.005616964511458462,0.04446721638840606
289,350,14.92,590959.0,167699043.0,11239882.238605898,0.00352392589384067,0.02627419519858474
290,157,3.984e-09,505356.0,166612893.0,4.182050527108434e+16,0.0030331146101640525,0.025059928172283332
291,16,0.040564968565,9350241.0,166194387.0,4096992870.429456,0.056260871192960325,0.01903505538035898
292,291,17.790167875,5247599.0,165855215.0,9322858.343179068,0.031639638223012766,0.013503086067019396
293,327,0.000548739722,107256.0,164420955.0,299633776101.96045,0.0006523256114161361,0.008504900548115419
294,275,17.790167875,23687001.0,163974343.0,9217132.977729138,0.14445553229019495,0.04158124577258358
295,500,17.790167875,1195100.0,162541982.0,9136618.78527945,0.0073525619984134314,0.018147543451754934
296,81,0.311626,16935581.0,161866858.0,519426678.1334035,0.1046266123235678,0.017320508075688773
297,215,0.883671,8255024.0,161542087.0,182807953.4125257,0.05110138263844517,0.07535914012248277
298,453,17.790167875,128316.0,161292251.0,9066370.375664596,0.0007955496882488173,0.06017751518078263
299,62,0.149179,1366910.0,157313585.0,1054529022.1814061,0.008689077933097767,0.0035118845842842467
300,497,0.005989952985,1229192.0,156870603.0,26188953968.8933,0.007835706477140271,0.06453164598345004
301,37,6.85,1292731.0,155499279.0,22700624.671532847,0.00831342118312973,0.029569128044860116
302,32,0.210282,2234800.0,154656421.0,735471514.4425105,0.014450095156411255,0.018000000000000002
303,354,0.008455524242,21823319.0,153505883.0,18154508059.655327,0.14216601066683549,0.0055075705472861025
304,465,0.656382,1215991.0,153058923.0,233185740.9252539,0.007944593991426427,0.005131601439446885
305,257,0.148804,535237.0,152354623.0,1023861072.2830032,0.0035130998289431624,0.024758836806279896
306,58,0.101366,172723.0,152144019.0,1500937385.3165755,0.0011352598750529917,0.08000208330620723
307,326,17.61,737205.0,152110576.0,8637738.557637706,0.0048465071882970185,0.006350852961085883
308,61,1.31,29389338.0,151360962.0,115542719.08396946,0.1941672252320912,0.03295957119462165
309,156,3.708e-09,1093047.0,151073649.0,4.074262378640777e+16,0.007235192948837821,0.007505553499465136
310,46,17.790167875,8343005.0,151006279.0,8488187.41121632,0.05524939131835703,0.008311638426527788
311,213,17.790167875,100410.0,150512232.0,8460416.622122515,0.0006671218589064575,0.08492349498224853
312,250,1.1,41252022.0,150442869.0,136766244.54545453,0.2742039039417681,0.07351417096950302
313,302,0.993428,886336.0,150338408.0,151332968.2674537,0.005895605865402007,0.0017320508075688772
314,452,0.009127060437,4578538.0,149908633.0,16424634638.364891,0.030542190322021014,0.04188476254359493
315,228,1.544e-09,7104908.0,149823531.0,9.703596567357512e+16,0.04742184323502561,0.050862559904118074
316,55,3.62,25806815.0,149778191.0,41375190.8839779,0.17230021826074798,0.011789826122551597
317,426,3.57,2216118.0,149004019.0,41737820.448179275,0.014872873999459035,0.0251064400768674
318,395,1.04,29384442.0,147999404.0,142307119.23076922,0.1985443265703962,0.0434856298103178
319,448,0.003245192677,5301268.0,147086117.0,45324309413.878296,0.03604193317578708,0.033321664624285104
320,440,0.969027,876536.0,146788183.0,151479972.1782778,0.005971434362669371,0.007
321,304,0.400529,2381151.0,146343514.0,365375575.80100316,0.016270970505737618,0.03165964834506747
322,264,2.09,25892084.0,146317069.0,70008166.98564593,0.17695873883312957,0.022338307903688678
323,481,0.318783,12922826.0,145914636.0,457724019.1603693,0.0885642890545949,0.016772994167212164
324,13,1.09,1755865.0,145104697.0,133123575.2293578,0.012100676520485068,0.010785793124908958
325,172,3.83,179427.0,144648026.0,37767108.61618799,0.0012404386355054718,0.04392417709341102
326,390,1.4396811e-05,13867876.0,143867182.0,9992989558590.441,0.096393602816242,0.024515301344262524
327,334,0.000600991914,0.0,142146180.0,236519288677.15182,0.0,0.06997380462239662
328,9,1.1,13275096.0,140584940.0,127804490.90909089,0.09442758235697224,0.008888194417315592
329,301,0.237795,12106980.0,139760673.0,587735961.6476376,0.08662651474209773,0.03371943060017473
330,59,0.387492,18604900.0,138948965.0,358585377.246498,0.1338973629634449,0.05063924696649164
331,30,0.834377,2749604.0,137522294.0,164820331.8164331,0.019993878228936467,0.023629078131262967
332,363,1.1,4643750.0,136959838.0,124508943.63636363,0.03390592503475362,0.004163331998932209
333,253,2.78,7430205.0,136718105.0,49179174.46043166,0.05434689867885457,0.041004064839151415
334,224,17.790167875,22218089.0,135437476.0,7613052.161825089,0.16404683294600086,0.008962886439832526
335,323,1.54,97440846.0,135061007.0,87701952.5974026,0.7214580148954465,0.08630952052545142
336,198,0.305377,133516.0,133894630.0,438456825.49766356,0.0009971721793472972,0.04225320500664217
337,495,1.01,179309.0,132954034.0,131637657.42574257,0.0013486540769421106,0.0020816659994661326
338,60,3.051e-09,189402.0,132913608.0,4.356394886922321e+16,0.0014250008170720938,0.02706165799305967
339,255,0.29492,3041.72,132775927.0,450209978.97734976,2.290867078638434e-05,0.01769180601295413
340,330,7.96,1069360.0,130200675.0,16356868.718592964,0.008213167865681189,0.004725815626252608
341,214,1.08,95258.1,130044220.0,120411314.8148148,0.0007325054508381842,0.006658328118479393
342,265,0.076908861633,32828560.0,129878030.0,1688726464.575209,0.2527645360805057,0.0410162569395762
343,387,0.166557,464074.0,129752776.0,779029257.2512712,0.0035766017060012653,0.01571623364550171
344,496,1.81,6449965.0,129524554.0,71560527.07182321,0.049797237672789055,0.02858904218985542
345,116,0.325281,27805515.0,129420731.0,397873626.1878192,0.2148459121282509,0.03659234892706397
346,113,0.027606422572,5292541.0,128916638.0,4669806008.503057,0.04105397939403291,0.07562407024221851
347,396,0.01399186433,2316593.0,128800635.0,9205394789.587702,0.017985881824262744,0.011930353445448854
348,342,13.65,4743523.0,128405686.0,9407009.963369964,0.036941689638261034,0.0192180470738661
349,336,2.55,23819831.0,126060547.0,49435508.62745098,0.1889554786716894,0.030347981810987034
350,397,0.931273,3193483.0,125656753.0,134930093.53862938,0.025414336466262184,0.020663978319771768
351,365,0.085865788522,11751380.0,125461512.0,1461135035.9620237,0.09366521901951891,0.02742869543622752
352,393,0.315524,6019119.0,124507907.0,394606771.5926522,0.048343267066564694,0.0020816659994661326
353,20,0.279294,7405255.0,124373230.0,445312931.8925577,0.05954058602482222,0.01997498435543818
354,281,0.192439,9196680.0,124009174.0,644407703.2202412,0.07416128745442656,0.02468467810876483
355,343,0.150149,1193005.0,123524355.0,822678506.017356,0.009658054883184778,0.012583057392117961
356,52,11.45,24421512.0,123217404.0,10761345.327510918,0.19819855967749492,0.009165151389911636
357,119,1.7,2418035.0,122765002.0,72214707.05882353,0.01969645225110655,0.008544003745317531
358,173,1.64,11166637.0,122187268.0,74504431.70731708,0.09138953004497981,0.020663978319771823
359,399,0.01159957152,35127631.0,121791772.0,10499678526.056454,0.2884236793927261,0.0043588989435406735
360,128,10.86,810741.0,120268451.0,11074443.001841621,0.006741094553550041,0.09602256679204807
361,227,0.126408,30233.26,119964465.0,949025892.3485856,0.00025201846230048203,0.05369357503463519
362,18,0.096545880435,44383919.0,119120382.0,1233821489.4647775,0.3725971849217206,0.022854612955229264
363,398,17.790167875,9721665.0,118658676.0,6669901.9837102005,0.08192966016239722,0.024214320831551946
364,8,1.95,28297857.0,117328055.0,60168233.333333336,0.2411857675472418,0.0055075705472861355
365,455,0.144477,7068380.0,117291824.0,811837344.3523883,0.06026319447466347,0.025238858928247926
366,26,17.790167875,1309490.0,116894099.0,6570713.656067734,0.011202361891681119,0.020518284528683192
367,122,0.306293,854759.0,116422219.0,380100815.2324735,0.007341888922422961,0.0015275252316519466
368,263,17.790167875,8304162.0,115928010.0,6516408.9970679935,0.0716320585508196,0.07696969100453321
369,160,0.010933267139,853332.0,115804492.0,10591938395.698244,0.007368729703507529,0.011789826122551595
370,409,7.15,1838591.0,115794807.0,16195077.902097901,0.015878009106228747,0.10205880657738452
371,434,0.180166,9656824.0,115725924.0,642329429.5261037,0.08344564179068469,0.03863073042712671
372,482,1.1,3811883.0,115711833.0,105192575.45454545,0.03294289703283847,0.0046188021535170055
373,502,17.790167875,19698.74,114815124.0,6453852.757699173,0.00017156920894846573,0.021733231083604053
374,258,17.790167875,3006803.0,114666914.0,6445521.751435411,0.026222062625667245,0.09609543867079914
375,388,12.83,5125254.0,114555634.0,8928732.190179268,0.04474030495959719,0.0688791211713196
376,2,0.237396,13715452.0,114207956.0,481086269.35584426,0.12009191373672776,0.05460158727851531
377,429,17.790167875,10610367.0,113643147.0,6387974.9645139305,0.093365656267861,0.1270052492353497
378,57,17.790167875,1429792.0,112999254.0,6351781.208247873,0.01265311008159399,0.054009258465563106
379,425,1.13,24704.16,112504097.0,99561147.78761064,0.00021958453655247773,0.041004064839151415
380,315,1.08,2762350.0,112079479.0,103777295.37037036,0.024646349399964646,0.05502726596879042
381,431,17.790167875,10096292.0,111960444.0,6293388.841897029,0.09017731298028793,0.05008991914547277
382,14,17.790167875,8581305.0,111651916.0,6276046.22870935,0.07685766001543583,0.076591992618898
383,115,0.391699,53854854.0,111498427.0,284653335.8522743,0.4830099890108764,0.032005207909547057
384,193,1.34,8376366.0,111488236.0,83200176.11940297,0.07513228570591071,0.03345145736735543
385,47,15.38,10770376.0,110711281.0,7198392.78283485,0.09728345569409498,0.06197849089267448
386,220,0.033106050211,3633167.0,110596002.0,3340658317.592135,0.0328507987115122,0.04833563212924119
387,230,0.021137782806,4429411.0,109983784.0,5203184506.597395,0.04027330974537119,0.0140118997046558
388,305,3.13,10611478.0,108618470.0,34702386.58146965,0.09769496845241882,0.023501772982763097
389,44,17.790167875,232010.0,108588792.0,6103865.503854892,0.002136592513157343,0.01877054430040145
390,317,0.045411075152,4190176.0,108434635.0,2387845578.1336927,0.03864241346872242,0.03955165398985647
391,186,0.479597,3389005.0,108345431.0,225909317.61458057,0.03127963005657341,0.012423096769056148
392,222,1.81,1850449.0,107989085.0,59662477.90055248,0.01713551883507486,0.0180092568789868
393,332,0.010978430413,4912504.0,107238670.0,9768124036.475595,0.04580907241762696,0.04452340208624374
394,444,0.233365,6103029.0,107165105.0,459216699.1622566,0.05694977856831288,0.015716233645501686
395,355,0.862787,113190.0,106505797.0,123443905.62212922,0.0010627590533874884,0.017009801096230764
396,277,6.07,97440846.0,105126141.0,17318968.86326194,0.9268945390090938,0.029614185789921695
397,51,0.548429,11013168.0,104901896.0,191277076.88688964,0.10498540464893028,0.020428737928059416
398,339,0.015632618015,2276212.0,103653419.0,6630586054.142769,0.021959835208137227,0.015373136743466942
399,199,8.93,444955.0,103576699.0,11598734.490481524,0.0042958986364298015,0.029501412395567323
400,430,1.17,5201034.0,103142455.0,88155944.44444445,0.050425734000611094,0.013453624047073709
401,335,0.053553941991,1026416.0,102790559.0,1919383619.1792278,0.009985508494024242,0.041146081222881964
402,141,0.164725,8159278.0,102630468.0,623041238.4276825,0.07950151800925238,0.014742229591664043
403,450,8.52,7769662.0,102446263.0,12024209.27230047,0.07584134132838014,0.014189197769195167
404,348,1.78,448935.0,102343090.0,57496117.97752809,0.004386568746360893,0.048603840726153764
405,373,4.33,3442729.0,102337446.0,23634514.087759815,0.03364095093793918,0.10570871928716809
406,189,6.09,105821.0,102164945.0,16775853.037766831,0.001035785806961478,0.005507570547286054
407,21,8.76,97440846.0,99922202.0,11406644.06392694,0.9751671205164194,0.07739724370630599
408,200,17.790167875,910181.0,99403281.0,5587540.359283989,0.009156448266531565,0.05749202843293437
409,218,0.021231711358,97440846.0,99367227.0,4680132718.673143,0.9806135175735557,0.07459445913292302
410,78,2.94,53097.41,98979226.0,33666403.40136054,0.0005364500425574151,0.027061657993059728
411,123,0.32163,121569.0,98858963.0,307368600.5658676,0.001229721578204295,0.005686240703077327
412,267,1.52,12492929.0,98095635.0,64536601.97368421,0.12735458616481762,0.019502136635080006
413,463,1.17,4735954.0,97124495.0,83012388.8888889,0.04876168468108895,0.08931032041893777
414,467,0.486023,1702240.0,97035126.0,199651304.56789082,0.017542513419315807,0.01457166199626293
415,69,0.515751,823683.0,96592411.0,187284970.84833574,0.008527409052870624,0.0205993527406405
416,484,0.013887822764,8343005.0,96585801.0,6954711522.555545,0.0863792080577144,0.008311638426527788
417,503,0.995877,8450530.0,95584478.0,95980204.38266975,0.08840901971552327,0.0015275252316519468
418,501,17.790167875,5049393.0,95094991.0,5345367.827227431,0.053098411881652104,0.02098412098071619
419,76,13.1,1741028.0,94296802.0,7198229.160305344,0.018463277259392105,0.005859465277082315
420,36,13.43,7904878.0,93213520.0,6940693.968726731,0.08480398551626417,0.019924858845171277
421,451,0.020985885492,58902495.0,92248152.0,4395723594.087359,0.6385222221037014,0.024758836806279855
422,287,17.790167875,365249.0,92043237.0,5173826.219444823,0.003968232886029421,0.07000952316173373
423,319,4.82,2928863.0,91532885.0,18990225.103734437,0.03199793167231646,0.09904207859962012
424,23,1.12,9846521.0,91484573.0,81682654.4642857,0.10763039796884662,0.06750061728112805
425,460,0.473501,7300330.0,91110234.0,192418250.4366411,0.08012634453337042,0.022300971578236975
426,202,0.142817,22972045.0,90978713.0,637029996.4289966,0.2524991203161997,0.015502687938977978
427,136,17.790167875,3498225.0,90554011.0,5090115.598473519,0.038631364435088356,0.04052571200279316
428,154,0.009006140462,3388475.0,89718345.0,9961908253.43581,0.037767916918217785,0.012124355652982194
429,480,0.309582,200162.0,89683955.0,289693699.89211255,0.002231859645351278,0.0643661401670163
430,140,0.005086662997,176858.0,89440714.0,17583377167.45735,0.001977376880063815,0.022678918257565402
431,225,17.790167875,420336.0,87457228.0,4916042.87348525,0.004806189375222366,0.011930353445448854
432,487,0.177688,818771.0,86960205.0,489398299.2661294,0.009415467684327562,0.0043588989435406735
433,137,0.348705,893982.0,85948342.0,246478662.4797465,0.010401387382202207,0.10872442227944912
434,19,0.222035,594392.0,85612394.0,385580624.67628974,0.006942826525794851,0.025106440076867395
435,75,1.61,4391814.0,85251644.0,52951331.67701863,0.05151588630947692,0.07389857914736925
436,11,1.1,57235927.0,85075417.0,77341288.18181817,0.6727669286651866,0.054601587278515384
437,41,3.78,709787.0,84389747.0,22325329.894179896,0.008410820333422732,0.03034798181098701
438,182,0.769839,72974143.0,83873286.0,108949125.72628821,0.870052271470561,0.03800438571182717
439,39,0.367835,10518480.0,83514063.0,227042187.39380428,0.125948608200274,0.005033222956847112
440,53,17.790167875,550846.0,83416764.0,4688925.0616472885,0.00660354074631809,0.10409610943738476
441,491,17.790167875,295233.0,83232136.0,4678546.96958558,0.003547103488969693,0.10210941843597647
442,85,0.999208,770929.0,82951206.0,83016955.42869954,0.009293764818802031,0.002
443,87,1.18,7896532.0,82919242.0,70270544.06779662,0.09523159895745309,0.013856406460551017
444,10,3.46,1223986.0,82839334.0,23942004.046242774,0.014775420574965028,0.07104224095564551
445,114,17.790167875,16874472.0,81618922.0,4587866.88093577,0.20674705799226312,0.04309679029038396
446,174,17.790167875,133497.0,81067367.0,4556863.519760349,0.0016467415304113676,0.012503332889007368
447,178,5.67,13047215.0,80324424.0,14166565.07936508,0.16243147912271366,0.03329164059239696
448,64,0.357696,5174312.0,80023062.0,223718079.0391841,0.06466026006353019,0.06937578828380979
449,95,0.305749,8210647.0,79586374.0,260299703.35144186,0.10316649179167278,0.01858314648635514
450,369,0.733022,14792090.0,78755589.0,107439597.99296612,0.18782273344435277,0.03700450423034111
451,145,17.790167875,7197240.0,78254927.0,4398773.949175001,0.09197171700128223,0.015011106998930268
452,107,0.908045,2532869.0,78203679.0,86123131.56286308,0.032388105424042773,0.028431203515386638
453,106,0.308264,4464667.0,78070115.0,253257321.64638105,0.05718791371064331,0.08558231904624536
454,12,0.216541,8958942.0,78030243.0,360348585.25637174,0.11481371395959897,0.08496469855181034
455,284,0.01746492327,37129.53,77747624.0,4451644178.337121,0.0004775648192155686,0.04484417464955733
456,403,1.2,1500542.0,77516525.0,64597104.16666667,0.019357704695869688,0.02882707061079915
457,43,0.049616183289,9851172.0,77090931.0,1553745691.2186794,0.12778639292863125,0.029614185789921695
458,383,5.9,223101.0,76435550.0,12955177.966101695,0.002918811992587219,0.04572016331262754
459,347,3.03,1012855.0,76393616.0,25212414.521452148,0.013258372270269285,0.002
460,309,0.056409521696,51980.14,76293156.0,1352487199.0788383,0.0006813211397363087,0.0944086860410628
461,331,1.31,1379488.0,76264908.0,58217487.02290076,0.018088109409376066,0.09110616517740887
462,38,8.02,1527291.0,76264310.0,9509265.586034913,0.020026287525580444,0.007211102550927979
463,498,0.999331,207110.0,75247445.0,75297819.24107228,0.0027523858119036467,0.0015275252316519468
464,483,0.177963,16.65,74186632.0,416865483.27461326,2.2443396540767613e-07,0.0660101002372616
465,375,0.273188,593740.0,73980085.0,270802835.4100473,0.008025673395752385,0.009712534856222256
466,380,0.084142124159,868150.0,73918145.0,878491549.135601,0.01174474819410038,0.031021497922139946
467,184,0.156275,197146.0,73747459.0,471908232.28283477,0.0026732582067675037,0.0635793467513888
468,226,4.1143641e-05,1152459.0,73595419.0,1788743465849.3154,0.015659384995144875,0.05873102530463208
469,341,0.035663494252,331202.0,72989274.0,2046610281.2095249,0.004537680426852855,0.03134219732777734
470,446,0.014381539264,1480880.0,72963217.0,5073394138.181174,0.020296254207102737,0.07031358332498765
471,121,17.790167875,207236.0,72755648.0,4089654.9437423446,0.002848383674625508,0.012503332889007417
472,370,1.0,8343005.0,72643253.0,72643253.0,0.114849000498367,0.008311638426527788
473,385,3.43,406765.0,72604865.0,21167599.12536443,0.005602448265691287,0.041218927691049914
474,50,7.32,4125819.0,72581913.0,9915561.8852459,0.05684362438890251,0.018248287590894658
475,413,0.666697,1492924.0,71996496.0,107989830.46271394,0.02073606471070481,0.023007245235649863
476,468,17.790167875,3964149.0,70945266.0,3987891.87929459,0.05587615951711281,0.011930353445448853
477,190,0.00755611809,58152200.0,70736052.0,9361427542.220955,0.8221012956731032,0.05132575701666107
478,132,0.033479547514,3240870.0,70448413.0,2104222375.4828491,0.046003449360881986,0.01446835627614047
479,379,0.091107956047,3841586.0,70322023.0,771853810.0418241,0.054628490992075125,0.028583211855912904
480,359,0.225841,905540.0,70125336.0,310507551.77315015,0.012913164508759003,0.026083200212652848
481,329,0.179852,598873.0,70111160.0,389826968.84104705,0.00854176424979989,0.03251666239535253
482,318,0.640304,280435.0,69590558.0,108683622.15447663,0.004029785190111566,0.06828616258071617
483,7,1.36,5128.17,69502548.0,51104814.70588235,7.378391364874853e-05,0.02835489375751565
484,376,0.007189378251,221837.0,69453171.0,9660525371.625769,0.0031940514278318553,0.07609862022402247
485,93,0.038262750519,601191.0,69008937.0,1803554006.5456736,0.008711784677975839,0.03650114153466071
486,432,1.33,3953320.0,68723455.0,51671770.676691726,0.05752504730735671,0.018248287590894658
487,353,17.790167875,580990.0,68675140.0,3860286.225657665,0.008459975472929506,0.09500701728468959
488,205,0.05572426797,6277598.0,68613799.0,1231309113.597316,0.09149177121062776,0.02470492528491704
489,88,1.77,445046.0,68530128.0,38717586.44067796,0.0064941656026091185,0.021166010488516726
490,208,17.790167875,2344685.0,68519516.0,3851538.47234283,0.03421922886904222,0.03874274125562103
491,490,17.790167875,295513.0,68514733.0,3851269.6159703885,0.004313130724744998,0.013527749258468683
492,424,0.007869637878,13601229.0,67862398.0,8623319020.778963,0.20042364255975748,0.010535653752852737
493,299,1.708294e-06,14382323.0,67555662.0,39545688271456.79,0.21289589316732624,0.07678758580222023
494,80,0.007639549275,15140717.0,66948840.0,8763454176.424564,0.2261535375370208,0.0186100331362771
495,5,0.068515692234,14838311.0,66892485.0,976308971.2579083,0.22182328852037714,0.020231987873991324
496,181,1.54,7298293.0,66370610.0,43097798.7012987,0.10996272295824915,0.020231987873991324
497,152,0.000950733762,423218.0,66340451.0,69778158356.8082,0.006379486325771285,0.03538832199092426
498,401,0.458127,16421385.0,66264262.0,144641686.69386438,0.24781661342580108,0.006350852961085827
